president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Trump,Voters,2/7/2019,8/4/2017,8/8/2017,Ipsos,B+,1431,rv,0.1470924,0,38.9,58.6,38.56437,57.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50076,78702,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/4/2017,8/7/2017,Zogby Interactive/JZ Analytics,C,1300,lv,1.020592,0,44.5,50.6,43.10925,51.23755,,,https://www.zogbyanalytics.com/news/788-trump-approval-at-45-support-among-hispanics-west-and-union-voters-jumps-double-digits,50064,78681,8/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/5/2017,8/9/2017,Ipsos,B+,1447,rv,0.1490718,0,38.3,58.2,37.96437,56.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50075,78701,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/4/2017,8/10/2017,SurveyMonkey,D-,12603,rv,0.3039981,0,43,56,40.54039,54.54082,,,https://drive.google.com/file/d/0B83Vpfes67zfQkhYZHJuRktndTg/view,50077,78704,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/6/2017,8/8/2017,YouGov,B,1303,rv,0.8562858,0,40,54,39.07083,54.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mg4bbjqqty/econTabReport.pdf,50066,78685,8/9/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/6/2017,8/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50067,78686,8/9/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/7/2017,8/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,44,54,39.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50069,78689,8/10/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/6/2017,8/10/2017,Ipsos,B+,1473,rv,0.1513516,0,39.3,56.4,38.96437,54.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50074,78700,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/8/2017,8/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,45,53,40.85357,53.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50071,78694,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/7/2017,8/11/2017,Ipsos,B+,1515,rv,0.1545796,0,40.4,55.2,40.06437,53.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50089,78721,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/8/2017,8/12/2017,Marist College,A,883,rv,1.550046,0,37,55,37.94879,55.65869,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170809/Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_August%202017.pdf,50091,78725,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/8/2017,8/12/2017,Ipsos,B+,1455,rv,0.1468564,0,39.2,56.3,38.86437,54.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50088,78720,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/9/2017,8/10/2017,Public Policy Polling,B,948,rv,1.169467,0,40,53,40.17748,52.96408,,,http://action.votevets.org/page/-/NORTH%20KOREA%20POLL%20MEMO.pdf,50078,78705,8/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/9/2017,8/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50082,78709,8/14/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/9/2017,8/13/2017,Ipsos,B+,1394,rv,0.1388672,0,37.5,57.4,37.16437,55.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50087,78719,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/10/2017,8/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50084,78712,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/10/2017,8/14/2017,Ipsos,B+,1372,rv,0.1348616,0,37.2,58.1,36.86437,56.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50086,78718,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/9/2017,8/15/2017,Quinnipiac University,A-,1361,rv,1.552517,0,39,57,41.62084,55.20092,,,https://poll.qu.edu/images/polling/us/us08172017_Ucva52n.pdf/,50099,78738,8/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/10/2017,8/14/2017,Morning Consult,B-,1997,rv,0.7250105,0,44,52,42.19421,53.48499,,,https://morningconsult.com/wp-content/uploads/2017/08/170806_crosstabs_Politico_v2_TB.pdf,50098,78736,8/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/10/2017,8/14/2017,Monmouth University,A+,706,rv,1.529393,0,42,49,42.02911,50.37062,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_08152017/,50090,78723,8/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/11/2017,8/15/2017,Ipsos,B+,1362,rv,0.1321644,0,36.6,58.5,36.26437,57.04333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50105,78745,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/13/2017,8/15/2017,YouGov,B,1291,rv,0.8514484,0,44,54,43.07083,54.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9h2c1c3new/econTabReport.pdf,50095,78731,8/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/12/2017,8/16/2017,Ipsos,B+,1685,rv,0.1614991,0,35.3,60.2,34.96437,58.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50104,78744,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/13/2017,8/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,40,58,35.85357,58.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50092,78727,8/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/11/2017,8/17/2017,SurveyMonkey,D-,13085,rv,0.3178311,0,42,57,39.54039,55.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpZEZDR2RIZUlRSms/view,50107,78751,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/13/2017,8/17/2017,Ipsos,B+,1945,rv,0.184538,0,35.8,60,35.46437,58.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50103,78743,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/14/2017,8/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,40,59,35.85357,59.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50097,78735,8/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/14/2017,8/15/2017,Marist College,A,859,rv,1.502228,0,38,51,38.94879,51.65869,,,"http://maristpoll.marist.edu/wp-content/misc/usapolls/us170814_PBS/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_August%2017,%202017.pdf#page=3",50096,78734,8/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/13/2017,8/17/2017,Lake Research Partners/The Tarrance Group,,1000,rv,1.244805,0,42,55,41.56156,54.56641,,,https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll62-questionnaire.pdf,50128,78780,8/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/14/2017,8/18/2017,Ipsos,B+,2276,rv,0.2142441,0,36.9,59.1,36.56437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50120,78764,8/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/15/2017,8/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50101,78741,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/15/2017,8/19/2017,Ipsos,B+,2595,rv,0.2430867,0,37.7,58.3,37.36437,56.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50119,78763,8/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/16/2017,8/17/2017,Opinion Savvy,C+,763,rv,0.9350106,0,43,55,42.00514,54.99917,,,http://opinionsavvy.com/wp-content/uploads/2017/08/OS-Bold-National-Issues-8.18.17.pdf,50106,78749,8/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/17/2017,8/19/2017,Morning Consult,B-,1987,rv,0.7409976,0,39,56,37.19421,57.48499,,,http://www.politico.com/f/?id=0000015e-0bfc-d354-abfe-abfe66d70000,50122,78770,8/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/16/2017,8/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50110,78754,8/21/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/16/2017,8/20/2017,Ipsos,B+,2829,rv,0.2647771,0,37.2,59.1,36.86437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50118,78762,8/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/17/2017,8/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50115,78759,8/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/17/2017,8/21/2017,Ipsos,B+,2491,rv,0.2339491,0,37.6,58.9,37.26437,57.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50117,78761,8/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/17/2017,8/22/2017,Harris Interactive,C+,2263,rv,1.33304,0,43,57,39.95554,55.86469,,,http://harvardharrispoll.com/wp-content/uploads/2017/08/HHP-August-Wave_Topline-Memo_Total-Only_Registered-Voters.pdf,50131,78785,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/18/2017,8/22/2017,Ipsos,B+,2264,rv,0.213933,0,38,58.5,37.66437,57.04333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50136,78791,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/18/2017,8/21/2017,Public Policy Polling,B,887,rv,1.125623,0,40,53,40.17748,52.96408,,,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_82317.pdf,50124,78775,8/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/17/2017,8/22/2017,Quinnipiac University,A-,1514,rv,1.775842,0,35,59,37.62084,57.20092,,,https://poll.qu.edu/images/polling/us/us08232017_Usgdv94.pdf/,50126,78778,8/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/19/2017,8/23/2017,Ipsos,B+,2005,rv,0.1911318,0,37.4,59.3,37.06437,57.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50135,78790,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/20/2017,8/22/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,41,57,36.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50121,78769,8/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/18/2017,8/24/2017,SurveyMonkey,D-,8101,rv,0.2225106,0,41,58,38.54039,56.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpSmI0UEpOQ2tBMDQ/view,50137,78796,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/20/2017,8/22/2017,YouGov,B,1327,rv,0.8486505,0,40,54,39.07083,54.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6q36eat3uv/econTabReport.pdf,50123,78772,8/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/21/2017,8/23/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50127,78779,8/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/20/2017,8/24/2017,Ipsos,B+,1732,rv,0.1669477,0,37.7,59,37.36437,57.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50134,78789,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/22/2017,8/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50130,78784,8/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/21/2017,8/25/2017,Ipsos,B+,1612,rv,0.1573587,0,37.3,58.8,36.96437,57.34333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50148,78811,8/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/22/2017,8/26/2017,Ipsos,B+,1352,rv,0.1338161,0,37.8,58.1,37.46437,56.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50147,78810,8/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/23/2017,8/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50140,78799,8/28/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/23/2017,8/27/2017,Ipsos,B+,1065,rv,0.1068826,0,36.8,59,36.46437,57.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50146,78809,8/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/24/2017,8/28/2017,Ipsos,B+,1513,rv,0.1537029,0,36.9,58.6,36.56437,57.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50145,78808,8/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/24/2017,8/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,41,58,36.85357,58.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50142,78801,8/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/24/2017,8/28/2017,Morning Consult,B-,1999,rv,0.7682399,0,40,55,38.19421,56.48499,,,https://morningconsult.com/wp-content/uploads/2017/08/170814_crosstabs_Politico_v1_TB-1.pdf,50150,78813,8/30/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/24/2017,8/28/2017,McLaughlin & Associates,C-,1000,lv,0.8543829,0,48,50,44.74998,51.57239,,,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50463,79631,11/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/25/2017,8/29/2017,Ipsos,B+,1480,rv,0.1521058,0,36.7,59.3,36.36437,57.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50162,78831,9/1/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/27/2017,8/29/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,41,58,36.85357,58.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50149,78812,8/30/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/27/2017,8/29/2017,Fox News,A,1006,rv,1.798717,0,41,55,39.89289,55.48101,,,http://www.foxnews.com/politics/interactive/2017/08/30/fox-news-poll-results-830.html,50153,78819,8/30/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/25/2017,8/31/2017,SurveyMonkey,D-,10549,rv,0.2772888,0,42,57,39.54039,55.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpWUp3TW9WcF9YSEU/view,50163,78833,9/1/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/26/2017,8/30/2017,Ipsos,B+,1397,rv,0.1450552,0,37.5,59.1,37.16437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50161,78830,9/1/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/27/2017,8/29/2017,YouGov,B,1278,rv,0.7863907,0,40,55,39.07083,55.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bk136ee11c/econTabReport.pdf,50151,78815,8/30/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/28/2017,8/30/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,41,58,36.85357,58.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50156,78822,8/31/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/27/2017,8/31/2017,Ipsos,B+,1717,rv,0.1796976,0,38.7,57.8,38.36437,56.34333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50160,78829,9/1/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/29/2017,8/31/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50158,78824,9/1/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/28/2017,9/1/2017,Ipsos,B+,1999,rv,0.2106027,0,38.8,57.8,38.46437,56.34333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50174,78848,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/29/2017,9/2/2017,Ipsos,B+,1530,rv,0.1623588,0,39.1,58.2,38.76437,56.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50173,78847,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/30/2017,9/3/2017,Ipsos,B+,1468,rv,0.156756,0,39.6,58,39.26437,56.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50172,78845,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/30/2017,9/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50166,78836,9/4/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/31/2017,9/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,44,54,39.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50168,78838,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/31/2017,9/4/2017,Ipsos,B+,1461,rv,0.1568772,0,40.8,56.6,40.46437,55.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50171,78846,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,8/31/2017,9/3/2017,Morning Consult,B-,1993,rv,0.7508901,0,43,52,41.19421,53.48499,,,http://www.politico.com/f/?id=0000015e-5364-db52-a75e-d77ddd140001,50170,78840,9/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/1/2017,9/5/2017,Ipsos,B+,1399,rv,0.1510403,0,41,56,40.66437,54.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50185,78865,9/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/3/2017,9/5/2017,YouGov,B,1309,rv,0.6700957,0,42,54,41.07083,54.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yxup54e0o1/econTabReport.pdf,50176,78851,9/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/1/2017,9/7/2017,SurveyMonkey,D-,11810,rv,0.2835522,0,42,56,39.54039,54.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpTjlCamRNNXRrUzQ/view,50187,78868,9/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/3/2017,9/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,45,53,40.85357,53.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50175,78849,9/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/2/2017,9/6/2017,Ipsos,B+,1401,rv,0.1519879,0,42.5,54.7,42.16437,53.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50184,78864,9/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/4/2017,9/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,45,54,40.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50178,78855,9/7/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/3/2017,9/7/2017,Ipsos,B+,1378,rv,0.1501801,0,43.1,53.9,42.76437,52.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50183,78863,9/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/5/2017,9/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,46,53,41.85357,53.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50182,78859,9/8/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/4/2017,9/8/2017,Ipsos,B+,1436,rv,0.1572307,0,42.2,54.5,41.86437,53.04333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50197,78882,9/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/5/2017,9/9/2017,Ipsos,B+,1419,rv,0.1559865,0,41.6,54.7,41.26437,53.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50196,78881,9/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/6/2017,9/9/2017,YouGov,B,2055,rv,0.997196,0,42,52,41.07083,52.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pjiav8yyrj/tabs_daca.pdf,56962,91951,11/28/2018,2/7/2019 17:38
Trump,Voters,2/7/2019,9/6/2017,9/10/2017,Ipsos,B+,1407,rv,0.1551414,0,39.7,56.6,39.36437,55.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50195,78880,9/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/6/2017,9/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,44,55,39.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50190,78871,9/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/7/2017,9/9/2017,Zogby Interactive/JZ Analytics,C,834,lv,0.8837411,0,43,53,41.60925,53.63755,,,https://www.zogbyanalytics.com/news/795-the-zogby-poll-trump-wins-back-base-makes-gains-among-younger-voters,50202,78890,9/14/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/7/2017,9/11/2017,Morning Consult,B-,1976,rv,0.7427631,0,42,50,40.19421,51.48499,,,http://www.politico.com/f/?id=0000015e-784f-dad5-a77f-7cef00960000,50198,78883,9/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/7/2017,9/11/2017,Ipsos,B+,1416,rv,0.1565538,0,37.5,58.4,37.16437,56.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50194,78879,9/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/7/2017,9/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,44,54,39.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50192,78873,9/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/8/2017,9/12/2017,Ipsos,B+,1417,rv,0.1569476,0,36.2,59.4,35.86437,57.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50210,78902,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/8/2017,9/14/2017,SurveyMonkey,D-,14282,rv,0.3290709,0,44,54,41.54039,52.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpaWZ3d0J4Qno1T2c/view,50207,78896,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/10/2017,9/12/2017,YouGov,B,1313,rv,0.6578907,0,42,54,41.07083,54.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xec10tysqv/trackingreport.pdf,50200,78887,9/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/9/2017,9/13/2017,Ipsos,B+,1416,rv,0.1569119,0,36.4,59.4,36.06437,57.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50209,78901,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/10/2017,9/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50199,78885,9/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/10/2017,9/14/2017,Ipsos,B+,1401,rv,0.1552837,0,38.1,58.5,37.76437,57.04333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50208,78900,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/11/2017,9/13/2017,Marist College,A,1009,rv,1.830607,0,41,50,41.94879,50.65869,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170910_Third%20Rail/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_September%202017.pdf#page=3,50211,78904,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/11/2017,9/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,44,54,39.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50203,78891,9/14/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/11/2017,9/15/2017,Ipsos,B+,1329,rv,0.1473179,0,39.5,57.7,39.16437,56.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50224,78918,9/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/12/2017,9/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50205,78893,9/15/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/12/2017,9/16/2017,Ipsos,B+,1303,rv,0.1439915,0,41,55.7,40.66437,54.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50223,78917,9/19/2017,2/7/2019 17:38
